word,language,length,b_count,b_count_tier,distribution_pattern,residue_class,category,expected_answer,batch_id,chatgpt_answer,chatgpt_correct,gemini_answer,gemini_correct,chatgpt_runs,gemini_runs
cccccbcccccaccc,mod_5,15,1,very_low,clustered,1,near_miss,NO,mod5_batch030,NO,TRUE,NO,TRUE,1,1
aaccccacaabbbbbcccccaccaaaccaaccaacaccaaacacacaaaaaccccccccaaac,mod_5,63,5,very_low,clustered,0,positive,YES,mod5_batch030,YES,TRUE,YES,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbacaaaacaccaaccaaaaaacaaaacccaacaccccccccaccacac,mod_5,69,22,medium,clustered,2,negative,NO,mod5_batch030,YES,FALSE,NO,TRUE,1,1
bbabbbbbbbbbbbb,mod_5,15,14,low,random,4,negative,NO,mod5_batch030,NO,TRUE,NO,TRUE,1,1
acccaacccacbbbbbbbbbbbbaaacccccacaaacccaa,mod_5,41,12,low,clustered,2,negative,NO,mod5_batch030,NO,TRUE,NO,TRUE,1,1
bcbcbcbcbcbababcbcbc,mod_5,20,10,low,interleaved,0,positive,YES,mod5_batch030,NO,FALSE,NO,FALSE,1,1
aaccccacaccaaccacacaaccccccacaccacbaccacaaacaaacaacaaccaaaaaaaaaacaaaacac,mod_5,73,1,very_low,random,1,near_miss,NO,mod5_batch030,NO,TRUE,NO,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbba,mod_5,68,66,very_high,interleaved,1,near_miss,NO,mod5_batch030,YES,FALSE,YES,FALSE,1,1
bbbabbabbabbcbbcbbc,mod_5,19,13,low,interleaved,3,negative,NO,mod5_batch030,NO,TRUE,NO,TRUE,1,1
bbbbbbbbabbbcbcbbbcbbbbcbbbbbbbcbbbbbbba,mod_5,40,33,high,random,3,negative,NO,mod5_batch030,NO,TRUE,YES,FALSE,1,1
bbcbababababababcba,mod_5,19,10,low,interleaved,0,positive,YES,mod5_batch030,YES,TRUE,NO,FALSE,1,1
cacbcaaccaaaaaccacabaaaccacaccaacca,mod_5,35,2,very_low,random,2,negative,NO,mod5_batch031,NO,TRUE,NO,TRUE,1,1
aacaaaaccabbbbbaaaacaaaacc,mod_5,26,5,very_low,clustered,0,positive,YES,mod5_batch031,YES,TRUE,YES,TRUE,1,1
bbbbbbbccbbcbabbbcbbb,mod_5,21,16,medium,random,1,near_miss,NO,mod5_batch031,NO,TRUE,NO,TRUE,1,1
bbabbbbbbbbbbbbbbbb,mod_5,19,18,medium,random,3,negative,NO,mod5_batch031,NO,TRUE,NO,TRUE,1,1
cacaaacaacacaaabbbbbbbbbb,mod_5,25,10,low,clustered,0,positive,YES,mod5_batch031,YES,TRUE,YES,TRUE,1,1
acacccccaacacaccaaacaaccacaaaacccaaacaaaccaacacaccaacaaaaaacaaacaacaaacacc,mod_5,74,0,very_low,interleaved,0,positive,YES,mod5_batch031,YES,TRUE,YES,TRUE,1,1
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbc,mod_5,37,35,high,clustered,0,positive,YES,mod5_batch031,NO,FALSE,NO,FALSE,1,1
ccaccccbbbbbbbbccc,mod_5,18,8,low,clustered,3,negative,NO,mod5_batch031,NO,TRUE,NO,TRUE,1,1
bbbbbbbbbbbbbbbbbbbaa,mod_5,21,19,medium,clustered,4,negative,NO,mod5_batch031,YES,FALSE,NO,TRUE,1,1
ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaaaacacaaacaacaa,mod_5,48,30,medium,clustered,0,positive,YES,mod5_batch031,NO,FALSE,YES,TRUE,1,1
baacabcaaabccaaabcacabcaccabaaccbcacabcccaabccaabcaccabcacabacacbaacccbccacbcaacc,mod_5,81,15,low,interleaved,0,positive,YES,mod5_batch031,NO,FALSE,YES,TRUE,1,1
bbcbbbababbbbcbbbbac,mod_5,20,14,low,random,4,negative,NO,mod5_batch031,NO,TRUE,YES,FALSE,1,1
bacaaaabacccacabccccaacbacccccbcccaaacbaccaaca,mod_5,46,6,low,interleaved,1,near_miss,NO,mod5_batch031,NO,TRUE,NO,TRUE,1,1
cbbbbbbbbbbbcccaaaacaacaccaaccccacccacccaaacaca,mod_5,47,11,low,clustered,1,near_miss,NO,mod5_batch031,NO,TRUE,NO,TRUE,1,1
baaabacabaaabcaabcaa,mod_5,20,5,very_low,interleaved,0,positive,YES,mod5_batch031,YES,TRUE,NO,FALSE,1,1
bcccaccaaaaaaacabaaaaacaacaccccabaacaaccccccacccbccccaacaaaccaaac,mod_5,65,4,very_low,interleaved,4,negative,NO,mod5_batch031,NO,TRUE,NO,TRUE,1,1
babaabaabaabacbabaabaabcabcabcbaabacbacbcabca,mod_5,45,16,medium,interleaved,1,near_miss,NO,mod5_batch031,NO,TRUE,YES,FALSE,1,1
bbbbaaabbcbbcacbbbbbc,mod_5,21,13,low,random,3,negative,NO,mod5_batch031,NO,TRUE,NO,TRUE,1,1
accaccacbbbbbbbbbbbbbbbbbbbbb,mod_5,29,21,medium,clustered,1,near_miss,NO,mod5_batch031,NO,TRUE,NO,TRUE,1,1
aaaaaaaaaccaacaaaaaaaacacbbbbccccaacccaccacaacacccc,mod_5,51,4,very_low,clustered,4,negative,NO,mod5_batch031,NO,TRUE,NO,TRUE,1,1
aaccccccacaacacbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbca,mod_5,51,34,high,clustered,4,negative,NO,mod5_batch032,YES,FALSE,YES,FALSE,1,1
accacaaaaccccaaccaacaaaacacaccaacacbbbbbbbbbbbbbbbacccaccc,mod_5,58,15,low,clustered,0,positive,YES,mod5_batch032,YES,TRUE,YES,TRUE,1,1
cbacbaabababbaccaccaccb,mod_5,23,7,low,random,2,negative,NO,mod5_batch032,NO,TRUE,NO,TRUE,1,1
abccbcaaacaaaccab,mod_5,17,3,very_low,random,3,negative,NO,mod5_batch032,NO,TRUE,NO,TRUE,1,1
baaaacacacacaaccaccccaacaacaccaacccaacacaccaaccacccccca,mod_5,55,1,very_low,interleaved,1,near_miss,NO,mod5_batch032,NO,TRUE,NO,TRUE,1,1
bcbbabcbbbbbabbbbcbb,mod_5,20,15,low,random,0,positive,YES,mod5_batch032,YES,TRUE,YES,TRUE,1,1
cacacccaabbbbbaaccaccacccaccaaccacaaacaaaa,mod_5,42,5,very_low,clustered,0,positive,YES,mod5_batch032,YES,TRUE,YES,TRUE,1,1
bbbbbbbbbbcbcbbbabbbbbbbbbbbbbbbbbacbbabbbbbbbbcbcbbbbbbb,mod_5,57,49,high,random,4,negative,NO,mod5_batch032,YES,FALSE,NO,TRUE,1,1
cbbabbcbcabbbababa,mod_5,18,10,low,random,0,positive,YES,mod5_batch032,NO,FALSE,NO,FALSE,1,1
cb,mod_5,2,1,very_low,random,1,near_miss,NO,mod5_batch032,NO,TRUE,NO,TRUE,1,1
bbcbbabbabbabbabc,mod_5,17,11,low,interleaved,1,near_miss,NO,mod5_batch032,NO,TRUE,YES,FALSE,1,1
cccccaacacbbbbbbbbbba,mod_5,21,10,low,clustered,0,positive,YES,mod5_batch032,NO,FALSE,YES,TRUE,1,1
bbbcbbcbbabbcbbabbabbcbbbcbbcbbabbcbbcbbcbbcbbbabbcbbcbbcbbabbabbcbbbcbbabbcbbabbcbbcbbc,mod_5,88,60,very_high,interleaved,0,positive,YES,mod5_batch032,NO,FALSE,NO,FALSE,1,1
bcacacaacccaccaaaccacccaaaccaaacaacacccccacccaaaaccacacaaaacaacc,mod_5,64,1,very_low,interleaved,1,near_miss,NO,mod5_batch032,NO,TRUE,NO,TRUE,1,1
acacbabcbcbcaaababcbbb,mod_5,22,9,low,random,4,negative,NO,mod5_batch032,NO,TRUE,NO,TRUE,1,1
acccccaaaacacacaaaacac,mod_5,22,0,very_low,random,0,positive,YES,mod5_batch032,YES,TRUE,YES,TRUE,1,1
acabbbacbbacbbbbbabccbbcbbaaa,mod_5,29,15,low,random,0,positive,YES,mod5_batch032,YES,TRUE,NO,FALSE,1,1
bcbabcbabccbabcbabacbababcbaa,mod_5,29,13,low,interleaved,3,negative,NO,mod5_batch032,NO,TRUE,NO,TRUE,1,1
bcaaaccabaccacaabcacacaabacacaaabaaacaaa,mod_5,40,5,very_low,interleaved,0,positive,YES,mod5_batch032,NO,FALSE,NO,FALSE,1,1
bbbabbba,mod_5,8,6,low,interleaved,1,near_miss,NO,mod5_batch032,NO,TRUE,YES,FALSE,1,1
bbbbbbbbbbbbbbcaaa,mod_5,18,14,low,clustered,4,negative,NO,mod5_batch033,NO,TRUE,NO,TRUE,1,1
baabaaabcccbcccbaacbacbaccbccabcccbcca,mod_5,38,10,low,interleaved,0,positive,YES,mod5_batch033,YES,TRUE,YES,TRUE,1,1
ccccbaccc,mod_5,9,1,very_low,clustered,1,near_miss,NO,mod5_batch033,NO,TRUE,NO,TRUE,1,1
aacbbbbcabaacbbbbabcbcaacbcaabcabaab,mod_5,36,15,low,random,0,positive,YES,mod5_batch033,YES,TRUE,YES,TRUE,1,1
bbbabbb,mod_5,7,6,low,random,1,near_miss,NO,mod5_batch033,NO,TRUE,NO,TRUE,1,1
bbbbbcbbbcbcbbbaabcacbcacbcbaabccaccbcacbbbbbbbabbcbcbb,mod_5,55,30,medium,random,0,positive,YES,mod5_batch033,YES,TRUE,NO,FALSE,1,1
acaaccacaccccaaaccacacaaaaaccbbbbbbbbbbac,mod_5,41,10,low,clustered,0,positive,YES,mod5_batch033,YES,TRUE,YES,TRUE,1,1
caacaacaacacbacaacacaacc,mod_5,24,1,very_low,random,1,near_miss,NO,mod5_batch033,NO,TRUE,NO,TRUE,1,1
cacaaaaccaaaaacacccaacccaccccaaaacaccacaaabbbbbbca,mod_5,50,6,low,clustered,1,near_miss,NO,mod5_batch033,NO,TRUE,NO,TRUE,1,1
bccccaccbcabcbccaccacabcbbcabcccbacacabacacacbcccaaccccacbcaaaa,mod_5,63,12,low,random,2,negative,NO,mod5_batch033,NO,TRUE,YES,FALSE,1,1
baaaacccbccaaaacabcaaacacc,mod_5,26,3,very_low,interleaved,3,negative,NO,mod5_batch033,NO,TRUE,NO,TRUE,1,1
bcbacbcababacbacbcbcabcc,mod_5,24,9,low,interleaved,4,negative,NO,mod5_batch033,NO,TRUE,NO,TRUE,1,1
cbbacbaacacabcab,mod_5,16,5,very_low,random,0,positive,YES,mod5_batch033,YES,TRUE,NO,FALSE,1,1
bbbabbcbbabbcbbcbbcbbbabbabbcbbabbabbcbbbcbbcbbcbbcbbabbcbbbcbbcbbcbbabbcbbabba,mod_5,79,54,very_high,interleaved,4,negative,NO,mod5_batch033,YES,FALSE,YES,FALSE,1,1
aaaac,mod_5,5,0,very_low,random,0,positive,YES,mod5_batch033,YES,TRUE,YES,TRUE,1,1
aaacbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaa,mod_5,41,35,high,clustered,0,positive,YES,mod5_batch033,NO,FALSE,YES,TRUE,1,1
cabab,mod_5,5,2,very_low,random,2,negative,NO,mod5_batch033,NO,TRUE,NO,TRUE,1,1
cacbbbbbbbbbbbbbbb,mod_5,18,15,low,clustered,0,positive,YES,mod5_batch033,NO,FALSE,YES,TRUE,1,1
caaaccaccaacacaacbcaaaccaccccccacacccaaaaa,mod_5,42,1,very_low,clustered,1,near_miss,NO,mod5_batch033,NO,TRUE,NO,TRUE,1,1
babcb,mod_5,5,3,very_low,random,3,negative,NO,mod5_batch033,NO,TRUE,NO,TRUE,1,1
babbbbbcbbbcbbbbbbbbbbabbbbbbbbabccbbabc,mod_5,40,31,high,random,1,near_miss,NO,mod5_batch034,NO,TRUE,NO,TRUE,1,1
caaacabbcacaaacaaccaccccabccacabccbcabaacbcaaccbaccacccccccbaccbaaaccccaacaacaacccabcbcaaccba,mod_5,93,13,low,random,3,negative,NO,mod5_batch034,NO,TRUE,YES,FALSE,1,1
cacbbbbbbbbbbbbbbbbbbbbbbbaa,mod_5,28,23,medium,clustered,3,negative,NO,mod5_batch034,NO,TRUE,NO,TRUE,1,1
bacacccaccbcacaccaccbaaaaccaccbacaccacacbacacaaaca,mod_5,50,5,very_low,interleaved,0,positive,YES,mod5_batch034,YES,TRUE,YES,TRUE,1,1
baabcabaabacbacbacbaabacbacbaa,mod_5,30,10,low,interleaved,0,positive,YES,mod5_batch034,YES,TRUE,YES,TRUE,1,1
bbbcbbabbcbbabbabbbabbcbbabbabbabbbcbbcbbcbbcbbabbc,mod_5,51,35,high,interleaved,0,positive,YES,mod5_batch034,NO,FALSE,YES,TRUE,1,1
cabbabaacccbbbcabbbbcccbaabbbaaaacbaabaabbcccbaabacaabbacaaaccbbb,mod_5,65,25,medium,random,0,positive,YES,mod5_batch034,NO,FALSE,NO,FALSE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbaabbabbbbbbbbabbbbbb,mod_5,65,60,very_high,random,0,positive,YES,mod5_batch034,NO,FALSE,NO,FALSE,1,1
bbbbbbbbabacb,mod_5,13,10,low,random,0,positive,YES,mod5_batch034,YES,TRUE,YES,TRUE,1,1
caccaacaccccaaaaccaaaccaaccacabcacacacccbaaacacccaaaaacabccccaacacacaacacacaaacaccacacaaccca,mod_5,92,3,very_low,random,3,negative,NO,mod5_batch034,NO,TRUE,YES,FALSE,1,1
abbcbbbbbbbbbcbabbb,mod_5,19,15,low,random,0,positive,YES,mod5_batch034,NO,FALSE,NO,FALSE,1,1
accccbbbaacaaaacc,mod_5,17,3,very_low,clustered,3,negative,NO,mod5_batch034,NO,TRUE,NO,TRUE,1,1
bbabaabcbbcabbbabaa,mod_5,19,10,low,random,0,positive,YES,mod5_batch034,YES,TRUE,NO,FALSE,1,1
cccaaabbbbbbbbbbbbbbbbbbbbbbbbbbaccaaaaccccacaaaac,mod_5,50,26,medium,clustered,1,near_miss,NO,mod5_batch034,NO,TRUE,NO,TRUE,1,1
bcaacbcacccbcaccabaacaabaacacbccacabaaacabcaacbccaacbcccaabaaacabccaaabccaacbcaacabacccc,mod_5,88,15,low,interleaved,0,positive,YES,mod5_batch034,NO,FALSE,YES,TRUE,1,1
bcaccacccaaaaccccccaabccaacacccacccaacacaccbcaaaaaaaacacacccaaaabccccacaaccacccaaaacac,mod_5,86,4,very_low,interleaved,4,negative,NO,mod5_batch034,NO,TRUE,YES,FALSE,1,1
caccaacaaccaaacccaaa,mod_5,20,0,very_low,clustered,0,positive,YES,mod5_batch034,YES,TRUE,NO,FALSE,1,1
bbbbbabbbbababababbcbbbbbb,mod_5,26,20,medium,random,0,positive,YES,mod5_batch034,NO,FALSE,YES,TRUE,1,1
aaaccabbbbbbbbbbbbbbbccacacccaaaacccaacaca,mod_5,42,15,low,clustered,0,positive,YES,mod5_batch034,NO,FALSE,YES,TRUE,1,1
cbbbbcbabcbbbbbbbbbc,mod_5,20,15,low,random,0,positive,YES,mod5_batch034,YES,TRUE,YES,TRUE,1,1
cbaabbbbcccbaaaccbbacbbbbbbcccaaabbbbcaacbaababcbaacbabbbbacababccbaaabbcabaaccbbbbbabbca,mod_5,89,40,high,random,0,positive,YES,mod5_batch035,NO,FALSE,YES,TRUE,1,1
caabbbbbbbbbbbbbbbbc,mod_5,20,16,medium,clustered,1,near_miss,NO,mod5_batch035,NO,TRUE,NO,TRUE,1,1
bbabcbababcbbcbcbabababbcbcbcbcbabbcbcbcbcbcbbcbabcbcba,mod_5,55,30,medium,interleaved,0,positive,YES,mod5_batch035,NO,FALSE,YES,TRUE,1,1
abbbbaccccccaa,mod_5,14,4,very_low,clustered,4,negative,NO,mod5_batch035,NO,TRUE,NO,TRUE,1,1
cbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbbabb,mod_5,41,38,high,random,3,negative,NO,mod5_batch035,NO,TRUE,NO,TRUE,1,1
caaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcaaccccaaaaaccaaaaaccacacaaaccaaac,mod_5,79,41,high,clustered,1,near_miss,NO,mod5_batch035,NO,TRUE,YES,FALSE,1,1
baccaaaaaabacacaaccabacccaacccbaacaacaccbaaccaaaacbcaaacacaa,mod_5,60,6,low,interleaved,1,near_miss,NO,mod5_batch035,NO,TRUE,NO,TRUE,1,1
cacbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcacaaccac,mod_5,52,40,high,clustered,0,positive,YES,mod5_batch035,NO,FALSE,YES,TRUE,1,1
cacacccaccacccccaacabccaccc,mod_5,27,1,very_low,clustered,1,near_miss,NO,mod5_batch035,NO,TRUE,YES,FALSE,1,1
caaaaccacacacaaaaacaccaaacacca,mod_5,30,0,very_low,random,0,positive,YES,mod5_batch035,NO,FALSE,YES,TRUE,1,1
caacabbbbbbbbbbbbbbbaca,mod_5,23,15,low,clustered,0,positive,YES,mod5_batch035,NO,FALSE,YES,TRUE,1,1
aacbba,mod_5,6,2,very_low,clustered,2,negative,NO,mod5_batch035,NO,TRUE,NO,TRUE,1,1
ccaccacccaaccccbccacccaacaacaaaaacaaccccaaaccaaccacaccccccaccacacccaaaccccaaccacaacaaa,mod_5,86,1,very_low,clustered,1,near_miss,NO,mod5_batch035,NO,TRUE,NO,TRUE,1,1
bcbccbccbabcabaabacbabaabcabaa,mod_5,30,11,low,interleaved,1,near_miss,NO,mod5_batch035,NO,TRUE,NO,TRUE,1,1
accacaaccacaacccacaaaacacacaccaaaaccaaacacaacaaccaaaaccccaaacaaaabbbbbbbccac,mod_5,76,7,low,clustered,2,negative,NO,mod5_batch035,NO,TRUE,NO,TRUE,1,1
bbbbbbbbabbbcbbbbbabbbbbbacbbabbbbbaba,mod_5,38,30,medium,random,0,positive,YES,mod5_batch035,NO,FALSE,YES,TRUE,1,1
bccbacbcccbaabccbcccbccbacbcac,mod_5,30,9,low,interleaved,4,negative,NO,mod5_batch035,NO,TRUE,NO,TRUE,1,1
caccbcacabaabcbabaabccacbcacc,mod_5,29,7,low,random,2,negative,NO,mod5_batch035,NO,TRUE,NO,TRUE,1,1
baccaacacccaaccacaaacaacacccaaaacccaacacccccccca,mod_5,48,1,very_low,interleaved,1,near_miss,NO,mod5_batch035,NO,TRUE,NO,TRUE,1,1
bbbcbbcbbbcbbabbbcbbabbcbbbabbabbbabbcbbbcbbabbcbbbabbcbbbabbabba,mod_5,65,46,high,interleaved,1,near_miss,NO,mod5_batch035,NO,TRUE,YES,FALSE,1,1
bbbbbbbbbbbbbbbba,mod_5,17,16,medium,clustered,1,near_miss,NO,mod5_batch036,NO,TRUE,NO,TRUE,1,1
bbbbbbbbbbbbbbbbba,mod_5,18,17,medium,clustered,2,negative,NO,mod5_batch036,NO,TRUE,YES,FALSE,1,1
acaccbcaacabacbcbbcbacbabaccbccaababacacacbbbabbbcbcbccacaabbcacccbaaaccbbbabbacacca,mod_5,84,27,medium,random,2,negative,NO,mod5_batch036,NO,TRUE,YES,FALSE,1,1
bbcabcbcaaabbbcbaaccbacbcbaba,mod_5,29,12,low,random,2,negative,NO,mod5_batch036,NO,TRUE,YES,FALSE,1,1
cbbbbbaaacaacaccccacacaaacacaacaaacacacaaacaaccaaaaacacccccc,mod_5,60,5,very_low,clustered,0,positive,YES,mod5_batch036,YES,TRUE,YES,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbba,mod_5,23,22,medium,interleaved,2,negative,NO,mod5_batch036,NO,TRUE,NO,TRUE,1,1
bbbcbbbabbbabbbcbbbcbbbcbba,mod_5,27,20,medium,interleaved,0,positive,YES,mod5_batch036,NO,FALSE,YES,TRUE,1,1
ac,mod_5,2,0,very_low,random,0,positive,YES,mod5_batch036,YES,TRUE,YES,TRUE,1,1
cccaccccacaaaccacacacccaccaacaacacaacaaaaccaaccccaccaaccaaaaaacaccccccacccaaacaaccacccacacacacaca,mod_5,97,0,very_low,random,0,positive,YES,mod5_batch036,YES,TRUE,YES,TRUE,1,1
baaaababbbcabbbbbbccbab,mod_5,23,13,low,random,3,negative,NO,mod5_batch036,NO,TRUE,NO,TRUE,1,1
acaaccacaccaacccaaabaabbccccaaa,mod_5,31,3,very_low,random,3,negative,NO,mod5_batch036,NO,TRUE,NO,TRUE,1,1
bbbc,mod_5,4,3,very_low,random,3,negative,NO,mod5_batch036,NO,TRUE,NO,TRUE,1,1
bbbbbcaccaccacccacacccac,mod_5,24,5,very_low,clustered,0,positive,YES,mod5_batch036,NO,FALSE,YES,TRUE,1,1
bbbbcbbbcbbbcbbbabbbbcbbbabbbcbbbcbbbabbbbcbbbcbbbabbbcbbbc,mod_5,59,45,high,interleaved,0,positive,YES,mod5_batch036,YES,TRUE,NO,FALSE,1,1
abcbabbaccacacbaacbaabbcaabccaccaabcaaacaca,mod_5,43,10,low,random,0,positive,YES,mod5_batch036,YES,TRUE,NO,FALSE,1,1
accacaacacaccaacacccaccaaacacccabccc,mod_5,36,1,very_low,random,1,near_miss,NO,mod5_batch036,NO,TRUE,NO,TRUE,1,1
acbacbbbabcbcccccaabcaacbacbabacccbac,mod_5,37,11,low,random,1,near_miss,NO,mod5_batch036,NO,TRUE,NO,TRUE,1,1
accbbbbbbbbbbbbbbbbbbbbccaaacaacaaaccaaaaac,mod_5,43,20,medium,clustered,0,positive,YES,mod5_batch036,YES,TRUE,YES,TRUE,1,1
aacbbbbbbbbbbbbbbbbbbbacacaaaaacaacc,mod_5,36,19,medium,clustered,4,negative,NO,mod5_batch036,NO,TRUE,NO,TRUE,1,1
baabaabaabaabaabaaa,mod_5,19,6,low,interleaved,1,near_miss,NO,mod5_batch036,NO,TRUE,YES,FALSE,1,1
bcbaabccbaabcabcabacbabcabcabccbacbcabaabcababaabacbaabaabaabccbccbabaabccbacbccbacbccbca,mod_5,89,31,high,interleaved,1,near_miss,NO,mod5_batch037,NO,TRUE,NO,TRUE,1,1
acaacccbbbbbbbbbbbbcaaacacccaacaaca,mod_5,35,12,low,clustered,2,negative,NO,mod5_batch037,NO,TRUE,NO,TRUE,1,1
acaccaaacabbbbbacacc,mod_5,20,5,very_low,clustered,0,positive,YES,mod5_batch037,YES,TRUE,YES,TRUE,1,1
caccbacacabcbabaabcacbbbacaabaccbaccacabbaaaacacbbbaccaacababbbacbccbacccaacccca,mod_5,80,21,medium,random,1,near_miss,NO,mod5_batch037,NO,TRUE,YES,FALSE,1,1
accbbcbbabcaccaabccabbaaacacbabcbcbabbcacbbcaaacccaaccbbbaaccbbabbbccccca,mod_5,73,24,medium,random,4,negative,NO,mod5_batch037,NO,TRUE,NO,TRUE,1,1
cacccbbbbbbbccaccccacacac,mod_5,25,7,low,clustered,2,negative,NO,mod5_batch037,NO,TRUE,NO,TRUE,1,1
cbcbababbbccbabbaabbbabbcabcbbbbabbbbbb,mod_5,39,25,medium,random,0,positive,YES,mod5_batch037,YES,TRUE,NO,FALSE,1,1
bbbbcccbbbbbabcbbcbbbbbabbcabcbbabba,mod_5,36,24,medium,random,4,negative,NO,mod5_batch037,YES,FALSE,NO,TRUE,1,1
baaaaaacbaaccacca,mod_5,17,2,very_low,interleaved,2,negative,NO,mod5_batch037,NO,TRUE,NO,TRUE,1,1
cbbbbbb,mod_5,7,6,low,clustered,1,near_miss,NO,mod5_batch037,NO,TRUE,NO,TRUE,1,1
bbbcbbabbbcbbabbbcbbcbbc,mod_5,24,17,medium,interleaved,2,negative,NO,mod5_batch037,NO,TRUE,YES,FALSE,1,1
bbbaacaaaacccccaccaccaaa,mod_5,24,3,very_low,random,3,negative,NO,mod5_batch037,NO,TRUE,NO,TRUE,1,1
baccaaccccaccaaaacccacaccacaaaccaca,mod_5,35,1,very_low,interleaved,1,near_miss,NO,mod5_batch037,NO,TRUE,NO,TRUE,1,1
bbcbbababbcbabbcbcbbabbcbcbbabcbbabcbbcbbcbcbbcbcbbcbabbabbababbcbabbaba,mod_5,72,44,high,interleaved,4,negative,NO,mod5_batch037,NO,TRUE,YES,FALSE,1,1
aacbcbbccbcbabacccaacaaaccbcbaaabababbaaa,mod_5,41,12,low,random,2,negative,NO,mod5_batch037,NO,TRUE,NO,TRUE,1,1
bcacccccaacbcccacccacaa,mod_5,23,2,very_low,interleaved,2,negative,NO,mod5_batch037,NO,TRUE,NO,TRUE,1,1
bab,mod_5,3,2,very_low,random,2,negative,NO,mod5_batch037,NO,TRUE,NO,TRUE,1,1
aaaccaaaccbbbbbbbbbbbbbbbbbbbbbbbcc,mod_5,35,23,medium,clustered,3,negative,NO,mod5_batch037,NO,TRUE,NO,TRUE,1,1
acacacaccaaacaccaccaaaccaacaacccaaaaaccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbacaccac,mod_5,79,33,high,clustered,3,negative,NO,mod5_batch037,YES,FALSE,NO,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbb,mod_5,25,25,medium,random,0,positive,YES,mod5_batch037,NO,FALSE,YES,TRUE,1,1
ccbabcabaabbcbcbbcbabbbcabbcbcbacbacb,mod_5,37,18,medium,random,3,negative,NO,mod5_batch038,NO,TRUE,YES,FALSE,1,1
bcaccaccaabaccccccccbaacacaaacbcccaacccabcaacaccaac,mod_5,51,5,very_low,interleaved,0,positive,YES,mod5_batch038,YES,TRUE,NO,FALSE,1,1
accbbbbaaaccccaccccaa,mod_5,21,4,very_low,clustered,4,negative,NO,mod5_batch038,NO,TRUE,NO,TRUE,1,1
bcbaababccbaabcbcabcbccbca,mod_5,26,10,low,interleaved,0,positive,YES,mod5_batch038,YES,TRUE,YES,TRUE,1,1
ccacaaacaaaccaaccacacaaacbbbbbbbbbbbbbbbbbbbbbbbbbbbbacccaccacccacccaaaaaaacc,mod_5,77,28,medium,clustered,3,negative,NO,mod5_batch038,YES,FALSE,NO,TRUE,1,1
acaaccaacabbbbbbbbbbbbbbbbba,mod_5,28,17,medium,clustered,2,negative,NO,mod5_batch038,NO,TRUE,NO,TRUE,1,1
bbbbbbbbbbbabbbbbbabbbbbbbbb,mod_5,28,26,medium,random,1,near_miss,NO,mod5_batch038,NO,TRUE,NO,TRUE,1,1
acacccaaaccaaaccaaaccacacaaaccaaaccccabbbbbbbbccccccaaaccaaaaacaccaaacaccaccaaaaa,mod_5,81,8,low,clustered,3,negative,NO,mod5_batch038,NO,TRUE,NO,TRUE,1,1
cbbbbbaccccccccaaac,mod_5,19,5,very_low,clustered,0,positive,YES,mod5_batch038,YES,TRUE,YES,TRUE,1,1
aabbbbbbbbbbbbbbbbbbbbba,mod_5,24,21,medium,clustered,1,near_miss,NO,mod5_batch038,NO,TRUE,YES,FALSE,1,1
cccccccabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_5,39,31,high,clustered,1,near_miss,NO,mod5_batch038,YES,FALSE,YES,FALSE,1,1
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaacaaaaca,mod_5,59,49,high,clustered,4,negative,NO,mod5_batch038,NO,TRUE,YES,FALSE,1,1
abccbbbbcaaacbcbbabbbbabbabcbacbaababcbaabcbbacabbabcbbbbaa,mod_5,59,30,medium,random,0,positive,YES,mod5_batch038,YES,TRUE,YES,TRUE,1,1
bccbcc,mod_5,6,2,very_low,interleaved,2,negative,NO,mod5_batch038,NO,TRUE,NO,TRUE,1,1
bbbbbbbbbbbbbbbbb,mod_5,17,17,medium,random,2,negative,NO,mod5_batch038,NO,TRUE,NO,TRUE,1,1
bcbabbccbabaabacbbccbbbbbbacbaccaaacbcbcabb,mod_5,43,20,medium,random,0,positive,YES,mod5_batch038,YES,TRUE,YES,TRUE,1,1
bccccacacaaab,mod_5,13,2,very_low,random,2,negative,NO,mod5_batch038,NO,TRUE,NO,TRUE,1,1
cccaaccaacbbbbbbbbbbbbbbbbbbbbaaaccca,mod_5,37,20,medium,clustered,0,positive,YES,mod5_batch038,YES,TRUE,YES,TRUE,1,1
